GEOID20,POP20
500159535002024,2
500159535002026,13
500159535002044,21
500159535002047,37
500159535002050,72
500159535002054,11
500159535002057,88
500159535002060,0
500159535002064,46
500159535002067,9
500159535002070,8
500159535003002,0
500159535003006,192
500159535003024,153
500159535003027,36
500159535003030,0
500159535003034,37
500159535003037,57
500159535003040,30
500159535003044,20
500159535003047,37
500159535003050,5
500159535001001,16
500159535001004,16
500159535001007,76
500159535001010,38
500159535001014,0
500159535001030,4
500159535002000,0
500159535002003,0
500159535002007,0
500159535002010,49
500159535002013,27
500159535002016,16
500159535002020,0
500159535002023,129
500159536001029,0
500159536002004,18
500159536003017,46
500159536001056,7
500159536001057,19
500159536001059,17
500159536002000,388
500159536002002,366
500159536002003,53
500159536002006,20
500159536002007,118
500159536002009,15
500159536002010,27
500159536002012,62
500159536002013,19
500159536002014,4
500159536002016,88
500159536002017,4
500159536002019,57
500159536002020,246
500159536002021,6
500159536002022,39
500159536002023,45
500159536002024,7
500159536002025,24
500159536002026,40
500159536002027,0
500159536002028,11
500159536002029,25
500159536002030,24
500159536002031,20
500159536002032,45
500159536003000,121
500159536003001,16
500159536003002,0
500159536003004,0
500159536003005,20
500159536003007,1
500159536003008,6
500159536003010,15
500159536003011,6
500159536003012,376
500159536003015,70
500159536003018,11
500159536003020,34
500159536003021,0
500159536003022,25
500159536003024,73
500159536003025,0
500159536003027,0
500159536003028,0
500159536003030,33
500159536003031,52
500159536003033,19
500159536003034,0
500159536003035,0
500159536003037,0
500159536003038,46
500159536003039,9
500159536003040,137
500159536003041,13
500159536003042,0
500159536003014,26
500159536001001,2
500159536001002,7
500159536001003,8
500159536001005,10
500159536001006,21
500159536001007,17
500159536001008,28
500159536001009,14
500159536001010,0
500159536001011,8
500159536001012,0
500159536001013,54
500159536001014,11
500159536001015,14
500159536001016,210
500159536001017,14
500159536001018,6
500159536001019,17
500159536001020,0
500159536001021,37
500159536001023,54
500159536001024,18
500159536001026,14
500159536001027,17
500159536001030,0
500159536001032,287
500159536001033,10
500159536001034,2
500159536001036,24
500159536001037,33
500159536001039,0
500159536001040,10
500159536001042,33
500159536001043,0
500159536001044,8
500159536001046,68
500159536001047,8
500159536001049,0
500159536001050,4
500159536001052,21
500159536001053,37
500159536001055,60
500159536001058,30
500159536002001,0
500159536002005,0
500159536002008,217
500159536002011,119
500159536002015,16
500159536002018,32
500159536003003,0
500159536003006,0
500159536003009,12
500159536003013,23
500159536003016,0
500159536003019,24
500159536003023,27
500159536003026,6
500159536003029,26
500159536003032,3
500159536003036,0
500159536001000,307
500159536001004,30
500159536001022,37
500159536001025,7
500159536001028,13
500159536001031,32
500159536001035,23
500159536001038,22
500159536001041,2
500159536001045,24
500159536001048,6
500159536001051,30
500159536001054,0
500199511001082,7
500199511001007,0
500199511001008,0
500199511001010,5
500199511001011,38
500199511001012,14
500199511001014,31
500199511001015,24
500199511001017,21
500199511001018,1
500199511001020,3
500199511001021,3
500199511001023,6
500199511001024,7
500199511001025,28
500199511001027,59
500199511001028,7
500199511001030,4
500199511001031,12
500199511001033,10
500199511001034,40
500199511001036,2
500199511001037,6
500199511001038,25
500199511001039,7
500199511001040,15
500199511001041,0
500199511001042,7
500199511001043,2
500199511001044,28
500199511001045,2
500199511001046,0
500199511001047,3
500199511001048,26
500199511001049,8
500199511001050,0
500199511001052,0
500199511001053,7
500199511001054,1
500199511001056,77
500199511001057,6
500199511001059,26
500199511001060,6
500199511001062,5
500199511001063,76
500199511001065,0
500199511001066,8
500199511001067,4
500199511001069,0
500199511001070,0
500199511001072,3
500199511001073,16
500199511001075,0
500199511001076,6
500199511001078,3
500199511001079,18
500199511001080,7
500199511001083,17
500199511001085,11
500199511001086,18
500199511001088,0
500199511001089,4
500199511001090,0
500199511001091,0
500199511001092,0
500199511001093,5
500199511001094,1
500199511002000,20
500199511002001,16
500199511002002,0
500199511002003,19
500199511002004,0
500199511002005,0
500199511002006,0
500199511002007,20
500199511002009,3
500199511002010,0
500199511002011,71
500199511002013,0
500199511002014,35
500199511002016,18
500199511002017,5
500199511002019,6
500199511002020,2
500199511002022,0
500199511002023,0
500199511002024,25
500199511002026,7
500199511002027,0
500199511002029,3
500199511002030,6
500199511002032,0
500199511002033,0
500199511002034,3
500199511002035,2
500199511002036,0
500199511002037,24
500199511002038,8
500199511002039,11
500199511002040,39
500199511002041,0
500199511002042,6
500199511002043,0
500199511002044,0
500199511002045,0
500199511002046,7
500199511002047,8
500199511002048,4
500199511002049,0
500199511002051,23
500199511002052,1
500199511002053,0
500199511002055,6
500199511002056,47
500199511002058,15
500199511002059,20
500199511002061,7
500199511002062,6
500199511002064,5
500199511002065,3
500199511002066,7
500199511002068,23
500199511002069,1
500199511002071,29
500199511002072,3
500199511002074,2
500199511002075,0
500199511001001,15
500199511001002,6
500199511001004,2
500199511001005,0
500199511002050,6
500199511002054,0
500199511002057,19
500199511002060,0
500199511002063,7
500199511002067,0
500199511002070,11
500199511002073,5
500199511002076,5
500199511001000,50
500199511001003,0
500199511001006,9
500199511001009,11
500199511001013,15
500199511001016,0
500199511001019,41
500199511001022,15
500199511001026,24
500199511001029,8
500199511001032,40
500199511001035,143
500199511001051,6
500199511001055,4
500199511001058,25
500199511001061,22
500199511001064,0
500199511001068,0
500199511001071,0
500199511001074,27
500199511001077,11
500199511001081,7
500199511001084,13
500199511001087,0
500199511002008,6
500199511002012,151
500199511002015,22
500199511002018,17
500199511002021,15
500199511002025,151
500199511002028,34
500199511002031,6
500199512001004,0
500199512002018,0
500199512003010,16
500199512003011,23
500199512003012,15
500199512003013,1
500199512003015,24
500199512003016,37
500199512003017,40
500199512003019,7
500199512003020,84
500199512003022,4
500199512003023,0
500199512003025,15
500199512003026,69
500199512003028,85
500199512003029,0
500199512003030,14
500199512003032,7
500199512003033,0
500199512003035,5
500199512003036,18
500199512003038,0
500199512003039,7
500199512003041,19
500199512003042,13
500199512003043,80
500199512001000,194
500199512001001,0
500199512001002,30
500199512001005,13
500199512001007,51
500199512001008,30
500199512001010,29
500199512001011,9
500199512001012,0
500199512001013,0
500199512001014,0
500199512001015,0
500199512001016,0
500199512001017,0
500199512001018,29
500199512001019,97
500199512001020,0
500199512001021,50
500199512001022,45
500199512001023,11
500199512001024,169
500199512001026,12
500199512001027,15
500199512001028,15
500199512001030,62
500199512001031,0
500199512001033,0
500199512001034,0
500199512001036,8
500199512001037,0
500199512002001,0
500199512002002,0
500199512002003,75
500199512002005,2
500199512002006,0
500199512002008,0
500199512002009,20
500199512002011,33
500199512002012,53
500199512002014,18
500199512002015,136
500199512002016,31
500199512002019,36
500199512002021,12
500199512002022,0
500199512002024,4
500199512003000,0
500199512003001,17
500199512003002,0
500199512003003,13
500199512003004,0
500199512003005,66
500199512003006,13
500199512003007,45
500199512003008,0
500199512003009,0
500199512001003,12
500199512001006,0
500199512001009,9
500199512001025,15
500199512001029,26
500199512001032,7
500199512001035,7
500199512002000,12
500199512002004,12
500199512002007,303
500199512002010,8
500199512002013,40
500199512002017,118
500199512002020,15
500199512002023,12
500199512003014,40
500199512003018,25
500199512003021,19
500199512003024,10
500199512003027,5
500199512003031,13
500199512003034,0
500199512003037,8
500199512003040,11
500199512003044,0
500199513001000,22
500199513001073,44
500199513001001,103
500199513001003,18
500199513001005,18
500199513001006,0
500199513001008,0
500199513001009,0
500199513001011,289
500199513001012,0
500199513001013,0
500199513001015,9
500199513001016,0
500199513001018,0
500199513001019,21
500199513001021,0
500199513001022,11
500199513001024,15
500199513001025,55
500199513001026,0
500199513001028,75
500199513001029,10
500199513001030,18
500199513001031,0
500199513001032,6
500199513001033,0
500199513001034,0
500199513001035,7
500199513001036,86
500199513001037,79
500199513001038,35
500199513001039,13
500199513001040,2
500199513001041,2
500199513001043,0
500199513001044,0
500199513001045,99
500199513001047,0
500199513001048,29
500199513001050,13
500199513001051,0
500199513001053,49
500199513001054,11
500199513001056,0
500199513001057,0
500199513001058,0
500199513001060,0
500199513001061,57
500199513001063,0
500199513001064,5
500199513001066,16
500199513001067,62
500199513001069,53
500199513001070,29
500199513001071,1
500199513001074,0
500199513001076,62
500199513001077,0
500199513001079,5
500199513001080,28
500199513001081,0
500199513001082,0
500199513001083,0
500199513001084,5
500199513001085,33
500199513001086,0
500199513001087,9
500199513001088,13
500199513001089,16
500199513001090,15
500199513001091,7
500199513001092,4
500199513001093,0
500199513001095,0
500199513001096,0
500199513001097,1
500199513001099,0
500199513001004,22
500199513001007,30
500199513001010,30
500199513001014,9
500199513001017,0
500199513001020,0
500199513001023,6
500199513001027,0
500199513001042,0
500199513001046,25
500199513001049,42
500199513001052,65
500199513001055,7
500199513001059,0
500199513001062,2
500199513001065,0
500199513001068,8
500199513001072,0
500199513001075,9
500199513001078,0
500199513001094,0
500199513001098,11
500199513001002,0
500199514001025,18
500199514003017,31
500199514003018,0
500199514003019,0
500199514003021,43
500199514003022,0
500199514003024,0
500199514003025,0
500199514003027,0
500199514003028,0
500199514001000,59
500199514001002,5
500199514001003,154
500199514001005,43
500199514001006,79
500199514001008,40
500199514001009,3
500199514001010,104
500199514001012,79
500199514001013,7
500199514001015,51
500199514001016,139
500199514001018,43
500199514001019,93
500199514001021,6
500199514001022,24
500199514001023,0
500199514001026,0
500199514001028,0
500199514001029,0
500199514001031,0
500199514001032,39
500199514002000,21
500199514002001,360
500199514002002,0
500199514002003,0
500199514002004,0
500199514002005,0
500199514002006,0
500199514003000,99
500199514003001,35
500199514003002,0
500199514003003,0
500199514003004,0
500199514003005,0
500199514003007,0
500199514003008,0
500199514003009,0
500199514003011,0
500199514003012,0
500199514003014,39
500199514003015,18
500199514003020,7
500199514003023,2
500199514003026,0
500199514003029,0
500199514001001,12
500199514001004,20
500199514001007,12
500199514001011,19
500199514001014,18
500199514001017,18
500199514001020,34
500199514001024,22
500199514001027,18
500199514001030,22
500199514003006,0
500199514003010,0
500199514003013,43
500199514003016,138
500199515002017,28
500199515001000,0
500199515001001,8
500199515001002,40
500199515001003,19
500199515001004,126
500199515001005,7
500199515001006,31
500199515001007,72
500199515001008,54
500199515001009,32
500199515001010,300
500199515001011,28
500199515001012,36
500199515001013,26
500199515001014,11
500199515001015,34
500199515001017,47
500199515001018,144
500199515001019,67
500199515001021,10
500199515001022,14
500199515001024,0
500199515001025,4
500199515001027,0
500199515001028,7
500199515002000,113
500199515002001,19
500199515002002,27
500199515002004,88
500199515002005,159
500199515002007,12
500199515002008,10
500199515002010,4
500199515002011,0
500199515002013,7
500199515002014,53
500199515002015,13
500199515002018,123
500199515002020,86
500199515002021,22
500199515002023,15
500199515001016,37
500199515001020,12
500199515001023,23
500199515001026,18
500199515001029,76
500199515002003,13
500199515002006,14
500199515002009,21
500199515002012,37
500199515002016,3
500199515002019,0
500199515002022,288
500199516001045,16
500199516003051,0
500199516004044,2
500199516005042,114
500199516003005,0
500199516003006,0
500199516003007,0
500199516003008,0
500199516003009,11
500199516003010,30
500199516003011,0
500199516003012,63
500199516003013,0
500199516003014,20
500199516003015,16
500199516003016,56
500199516003017,28
500199516003018,40
500199516003019,1
500199516003021,30
500199516003022,55
500199516003023,30
500199516003025,22
500199516003026,3
500199516003028,17
500199516003029,37
500199516003031,56
500199516003032,3
500199516003034,8
500199516003035,20
500199516003036,0
500199516003038,18
500199516003039,18
500199516003041,38
500199516003042,7
500199516003044,0
500199516003045,3
500199516003047,0
500199516003048,0
500199516003049,16
500199516003052,6
500199516003054,0
500199516003055,0
500199516003057,3
500199516003058,0
500199516004000,5
500199516004001,3
500199516004002,33
500199516004003,92
500199516004004,13
500199516004005,0
500199516004006,41
500199516004007,8
500199516004008,0
500199516004009,0
500199516004010,1
500199516004011,17
500199516004012,1
500199516004014,0
500199516004015,7
500199516004016,0
500199516004018,14
500199516004019,26
500199516004021,67
500199516004022,0
500199516004024,0
500199516004025,13
500199516004027,0
500199516004028,50
500199516004029,7
500199516004031,10
500199516004032,0
500199516004034,16
500199516004035,0
500199516004037,13
500199516004038,1
500199516004040,0
500199516004041,0
500199516004042,25
500199516004045,21
500199516004047,20
500199516004048,6
500199516004050,5
500199516004051,2
500199516004052,6
500199516004053,18
500199516005000,0
500199516005001,49
500199516005002,7
500199516005003,2
500199516005004,0
500199516005005,4
500199516005047,12
500199516005048,19
500199516005050,20
500199516005051,0
500199516005053,7
500199516005054,35
500199516005055,6
500199516005057,30
500199516005058,4
500199516005060,34
500199516005061,15
500199516005063,0
500199516005064,0
500199516005066,0
500199516005067,0
500199516005068,52
500199516005070,0
500199516005071,17
500199516005073,8
500199516005074,4
500199516005076,9
500199516005077,30
500199516005079,4
500199516005080,5
500199516005081,8
500199516005082,0
500199516005083,1
500199516005084,0
500199516005085,0
500199516005086,13
500199516005087,0
500199516005006,0
500199516005007,0
500199516005008,3
500199516005009,5
500199516005010,2
500199516005012,0
500199516005013,17
500199516005014,4
500199516005016,6
500199516005017,16
500199516005019,42
500199516005020,7
500199516005022,26
500199516005023,2
500199516005025,0
500199516005026,0
500199516005027,0
500199516005029,0
500199516005030,0
500199516005032,0
500199516005033,9
500199516005035,2
500199516005036,50
500199516005038,0
500199516005039,4
500199516005040,23
500199516005043,7
500199516005045,0
500199516002019,20
500199516002021,0
500199516002022,13
500199516002024,12
500199516002025,0
500199516002027,29
500199516002028,20
500199516002030,0
500199516002031,4
500199516003000,14
500199516003002,9
500199516003003,0
500199516001000,0
500199516001001,0
500199516001002,1
500199516001003,59
500199516001004,12
500199516001005,73
500199516001006,15
500199516001007,10
500199516001008,16
500199516001009,0
500199516001010,81
500199516001011,14
500199516001012,10
500199516001013,14
500199516001015,0
500199516001016,0
500199516001017,0
500199516001019,0
500199516001020,8
500199516001022,12
500199516001023,11
500199516001025,76
500199516001026,11
500199516001028,0
500199516001029,61
500199516001030,1
500199516001032,11
500199516001033,39
500199516001035,0
500199516001036,37
500199516001038,0
500199516001039,0
500199516001041,40
500199516001042,8
500199516001043,0
500199516001046,16
500199516001048,13
500199516001049,5
500199516002001,5
500199516002002,11
500199516002003,29
500199516002004,12
500199516002005,9
500199516002006,0
500199516002007,21
500199516002008,28
500199516002009,0
500199516002010,19
500199516002011,26
500199516002012,9
500199516002013,72
500199516002014,46
500199516002015,18
500199516002017,16
500199516002018,12
500199516005046,5
500199516005049,17
500199516005052,16
500199516005056,14
500199516005059,6
500199516005062,0
500199516005065,0
500199516005069,0
500199516005072,0
500199516005075,18
500199516005078,0
500199516003020,34
500199516003024,48
500199516003027,0
500199516003030,4
500199516003033,20
500199516003037,41
500199516003040,5
500199516003043,2
500199516003046,2
500199516003050,123
500199516003053,4
500199516003056,12
500199516004013,5
500199516004017,10
500199516004020,29
500199516004023,0
500199516004026,0
500199516004030,18
500199516004033,80
500199516004036,38
500199516004039,18
500199516004043,0
500199516004046,4
500199516004049,4
500199516005011,61
500199516005015,5
500199516005018,10
500199516005021,117
500199516005024,2
500199516005028,18
500199516005031,6
500199516005034,21
500199516005037,11
500199516005041,4
500199516005044,20
500199516001014,26
500199516001018,7
500199516001021,32
500199516001024,76
500199516001027,27
500199516001031,7
500199516001034,9
500199516001037,18
500199516001040,19
500199516001044,4
500199516001047,21
500199516002000,7
500199516002016,102
500199516002020,28
500199516002023,26
500199516002026,6
500199516002029,10
500199516003001,0
500199516003004,0
500199517001037,35
500199517002032,4
500199517003026,4
500199517004005,36
500199517004092,0
500199517001000,0
500199517002056,8
500199517002057,11
500199517002059,42
500199517002060,3
500199517002061,7
500199517002063,3
500199517002064,70
500199517002065,18
500199517002066,9
500199517002067,40
500199517002068,29
500199517002069,28
500199517002070,1
500199517002071,32
500199517001001,0
500199517001002,9
500199517001003,9
500199517001004,0
500199517001005,35
500199517001007,18
500199517001008,13
500199517001009,8
500199517001011,3
500199517001012,19
500199517001014,5
500199517001015,54
500199517001017,0
500199517001018,7
500199517001020,15
500199517001021,4
500199517001022,4
500199517001024,5
500199517001025,20
500199517001027,23
500199517001028,15
500199517001030,4
500199517001031,16
500199517001033,34
500199517001034,27
500199517001035,10
500199517001038,0
500199517001040,0
500199517001041,0
500199517001043,3
500199517001044,75
500199517001045,10
500199517001046,9
500199517001047,1
500199517001048,9
500199517001049,2
500199517001050,22
500199517001051,10
500199517002072,0
500199517002073,9
500199517002074,0
500199517002075,0
500199517002076,0
500199517002078,0
500199517002079,0
500199517002080,0
500199517003000,24
500199517003001,0
500199517003003,9
500199517003004,6
500199517003006,12
500199517003007,38
500199517003009,1
500199517003010,7
500199517003011,1
500199517003013,0
500199517003014,23
500199517003016,85
500199517003017,21
500199517003019,10
500199517003020,23
500199517003022,0
500199517003023,0
500199517003024,12
500199517003027,6
500199517003029,3
500199517003030,23
500199517003032,22
500199517003033,22
500199517003034,0
500199517003035,0
500199517003036,7
500199517003037,0
500199517003038,0
500199517003039,12
500199517003040,7
500199517001052,13
500199517001053,13
500199517001054,10
500199517001055,34
500199517001056,4
500199517002000,0
500199517002002,0
500199517002003,0
500199517002004,0
500199517002006,29
500199517002007,0
500199517002009,19
500199517002010,24
500199517002012,50
500199517002013,5
500199517002015,0
500199517002016,0
500199517002017,0
500199517002019,0
500199517002020,0
500199517002022,18
500199517002023,0
500199517002025,1
500199517002026,0
500199517002028,54
500199517002029,20
500199517002030,13
500199517002033,3
500199517002035,22
500199517002036,3
500199517002038,4
500199517002039,0
500199517002040,43
500199517002041,5
500199517002042,10
500199517002043,53
500199517002044,5
500199517002045,0
500199517003041,20
500199517003042,0
500199517003043,26
500199517003044,24
500199517003045,0
500199517003046,14
500199517003048,6
500199517003049,0
500199517003050,3
500199517003052,57
500199517003053,0
500199517003055,0
500199517003056,31
500199517003058,0
500199517003059,15
500199517003061,0
500199517003062,1
500199517003063,20
500199517003065,16
500199517003066,0
500199517003068,4
500199517003069,10
500199517003071,4
500199517003072,13
500199517004001,6
500199517004002,8
500199517004003,17
500199517004006,10
500199517004008,3
500199517004009,24
500199517004011,1
500199517004012,4
500199517004013,4
500199517004014,0
500199517004015,5
500199517004016,65
500199517004017,8
500199517004018,47
500199517004054,31
500199517004055,32
500199517004057,5
500199517004058,9
500199517004060,0
500199517004061,55
500199517004063,0
500199517004064,46
500199517004066,8
500199517004067,47
500199517004068,19
500199517004070,13
500199517004071,3
500199517004073,1
500199517004074,5
500199517004076,14
500199517004077,12
500199517004079,19
500199517004080,10
500199517004081,1
500199517004083,3
500199517004084,7
500199517004086,10
500199517004087,0
500199517004089,17
500199517004090,19
500199517004093,8
500199517004094,20
500199517004095,34
500199517004096,0
500199517004097,7
500199517004098,40
500199517004099,0
500199517004100,0
500199517002046,63
500199517002047,123
500199517002048,11
500199517002049,33
500199517002050,27
500199517002051,0
500199517002052,21
500199517002054,0
500199517004019,5
500199517004020,9
500199517004021,12
500199517004022,21
500199517004023,3
500199517004024,3
500199517004025,41
500199517004027,5
500199517004028,13
500199517004029,6
500199517004031,8
500199517004032,0
500199517004034,0
500199517004035,11
500199517004037,5
500199517004038,36
500199517004040,13
500199517004041,0
500199517004042,0
500199517004044,29
500199517004045,7
500199517004047,6
500199517004048,0
500199517004050,44
500199517004051,0
500199517004053,26
500199517001006,35
500199517001010,2
500199517001013,34
500199517001016,13
500199517001019,13
500199517001023,0
500199517001026,24
500199517001029,37
500199517001032,6
500199517001036,60
500199517001039,43
500199517001042,13
500199517002001,0
500199517002005,0
500199517002008,13
500199517002011,4
500199517002014,0
500199517002018,60
500199517002021,0
500199517002024,0
500199517002027,15
500199517002031,45
500199517002034,36
500199517002037,45
500199517002053,0
500199517004056,4
500199517004059,20
500199517004062,3
500199517004065,38
500199517004069,32
500199517004072,12
500199517004075,1
500199517004078,35
500199517004082,15
500199517004085,0
500199517004088,0
500199517004091,6
500199517002055,22
500199517002058,12
500199517002062,4
500199517002077,4
500199517002081,0
500199517003002,52
500199517003005,0
500199517003008,29
500199517003012,23
500199517003015,7
500199517003018,22
500199517003021,22
500199517003025,6
500199517003028,20
500199517003031,69
500199517003047,6
500199517003051,23
500199517003054,4
500199517003057,27
500199517003060,12
500199517003064,5
500199517003067,4
500199517003070,3
500199517004000,0
500199517004004,7
500199517004007,0
500199517004010,0
500199517004026,60
500199517004030,2
500199517004033,2
500199517004036,11
500199517004039,12
500199517004043,0
500199517004046,29
500199517004049,13
500199517004052,5
500199518001037,38
500199518002034,72
500199518003054,0
500199518001000,16
500199518001001,11
500199518001002,18
500199518001003,15
500199518001004,15
500199518001005,1
500199518001007,0
500199518001008,31
500199518001009,9
500199518001011,90
500199518001012,6
500199518001014,11
500199518001015,9
500199518001017,9
500199518001018,23
500199518001020,70
500199518001021,2
500199518001022,0
500199518001024,0
500199518001025,12
500199518001027,2
500199518001028,7
500199518001030,1
500199518001031,0
500199518001033,40
500199518001034,25
500199518001035,7
500199518001038,0
500199518001040,0
500199518001041,0
500199518001043,3
500199518001044,12
500199518001045,13
500199518001046,37
500199518001047,16
500199518001048,11
500199518001049,0
500199518001050,0
500199518001051,6
500199518002053,0
500199518002054,0
500199518002056,0
500199518002057,31
500199518002059,0
500199518002060,0
500199518002061,0
500199518002063,0
500199518002064,0
500199518002066,0
500199518003000,10
500199518003002,0
500199518003003,22
500199518003005,14
500199518003006,17
500199518003007,37
500199518003009,0
500199518003010,0
500199518003011,0
500199518003012,27
500199518003013,6
500199518003014,0
500199518003015,21
500199518003016,0
500199518003017,29
500199518003018,0
500199518003019,3
500199518003020,10
500199518003021,7
500199518003022,0
500199518003024,29
500199518001052,18
500199518001053,2
500199518001054,3
500199518002000,19
500199518002001,0
500199518002002,0
500199518002004,0
500199518002005,0
500199518002006,0
500199518002008,0
500199518002009,0
500199518002011,0
500199518002012,11
500199518002014,54
500199518002015,0
500199518002017,65
500199518002018,19
500199518002019,16
500199518002021,28
500199518002022,0
500199518002024,0
500199518002025,0
500199518002027,10
500199518002028,40
500199518002030,66
500199518002031,0
500199518002032,64
500199518002035,85
500199518002037,0
500199518002038,0
500199518002040,0
500199518002041,0
500199518002042,26
500199518002043,144
500199518002044,27
500199518002045,7
500199518002046,5
500199518002047,0
500199518003025,0
500199518003026,25
500199518003028,0
500199518003029,44
500199518003031,13
500199518003032,35
500199518003034,14
500199518003035,10
500199518003037,13
500199518003038,17
500199518003039,8
500199518003041,7
500199518003042,2
500199518003044,94
500199518003045,13
500199518003047,0
500199518003048,0
500199518003050,0
500199518003051,0
500199518003052,0
500199518003055,0
500199518003057,4
500199518003058,16
500199518003060,2
500199518003061,0
500199518003062,38
500199518003063,39
500199518003064,3
500199518003065,36
500199518003066,0
500199518003067,0
500199518003068,0
500199518003069,0
500199518003070,0
500199518003071,41
500199518003072,34
500199518003073,38
500199518003074,41
500199518002048,0
500199518002049,0
500199518002050,0
500199518002051,0
500199518003076,15
500199518003077,12
500199518003078,0
500199518003080,0
500199518003081,3
500199518003083,3
500199518003084,0
500199518003086,6
500199518003087,0
500199518003089,0
500199518003090,0
500199518003091,0
500199518003093,0
500199518003094,0
500199518003096,5
500199518002052,0
500199518002055,0
500199518002058,0
500199518002062,0
500199518002065,0
500199518003001,0
500199518003004,4
500199518003008,0
500199518003023,0
500199518003027,0
500199518003030,58
500199518003033,9
500199518003036,2
500199518003040,9
500199518003043,0
500199518003046,22
500199518003049,25
500199518003053,0
500199518003056,29
500199518001006,0
500199518001010,37
500199518001013,11
500199518001016,0
500199518001019,55
500199518001023,0
500199518003059,0
500199518003075,0
500199518003079,2
500199518003082,11
500199518003085,12
500199518003088,0
500199518003092,29
500199518003095,0
500199518001026,98
500199518001029,35
500199518001032,9
500199518001036,11
500199518001039,0
500199518001042,5
500199518002003,9
500199518002007,0
500199518002010,0
500199518002013,78
500199518002016,0
500199518002020,23
500199518002023,2
500199518002026,3
500199518002029,21
500199518002033,8
500199518002036,14
500199518002039,0
500199519001009,0
500199519002000,25
500199519002052,2
500199519001029,0
500199519001031,0
500199519001032,11
500199519001033,28
500199519001035,0
500199519001036,0
500199519001038,108
500199519001039,0
500199519001041,8
500199519002032,13
500199519002033,12
500199519002035,0
500199519002036,23
500199519002037,0
500199519002039,29
500199519002040,5
500199519002042,28
500199519002043,0
500199519002045,0
500199519002046,23
500199519002048,23
500199519002049,0
500199519002050,47
500199519002053,19
500199519002055,19
500199519002056,0
500199519002058,15
500199519002059,7
500199519002060,45
500199519002061,15
500199519002062,2
500199519002063,2
500199519002064,0
500199519002065,27
500199519002066,5
500199519002067,6
500199519002068,1
500199519002069,44
500199519002070,0
500199519002071,0
500199519002072,0
500199519002074,4
500199519002075,24
500199519002076,6
500199519002078,0
500199519002079,2
500199519002081,0
500199519002082,12
500199519002084,0
500199519001042,0
500199519001044,0
500199519001045,0
500199519001046,0
500199519001048,33
500199519001049,20
500199519001050,21
500199519001051,9
500199519001052,35
500199519001053,37
500199519001054,9
500199519001055,29
500199519001056,27
500199519001057,22
500199519001058,33
500199519001059,0
500199519001060,0
500199519001061,0
500199519001063,0
500199519001064,0
500199519001065,0
500199519001067,15
500199519001068,3
500199519001070,0
500199519001071,12
500199519001073,0
500199519001000,11
500199519001002,69
500199519001003,48
500199519001005,4
500199519001006,0
500199519001007,0
500199519001010,0
500199519001012,0
500199519001013,0
500199519001015,0
500199519001016,0
500199519001017,0
500199519001018,0
500199519001019,0
500199519001020,0
500199519001021,0
500199519001022,0
500199519001023,0
500199519001024,0
500199519001025,6
500199519001026,12
500199519001027,14
500199519001028,0
500199519001074,0
500199519001076,21
500199519001077,0
500199519001078,0
500199519001080,0
500199519001081,0
500199519001083,0
500199519001084,0
500199519001086,0
500199519001087,0
500199519001089,0
500199519001090,0
500199519001091,0
500199519002001,6
500199519002003,13
500199519002004,34
500199519002006,58
500199519002007,108
500199519002008,28
500199519002009,0
500199519002010,9
500199519002011,40
500199519002012,7
500199519002013,0
500199519002014,45
500199519002015,118
500199519002016,62
500199519002017,6
500199519002018,50
500199519002019,3
500199519002020,0
500199519002022,18
500199519002023,63
500199519002024,6
500199519002026,0
500199519002027,0
500199519002029,6
500199519002030,0
500199519001043,0
500199519001047,8
500199519001062,0
500199519001066,8
500199519001069,16
500199519001072,1
500199519001075,0
500199519001079,4
500199519001082,27
500199519001085,0
500199519001088,0
500199519001092,0
500199519002002,0
500199519002005,28
500199519002021,3
500199519002025,0
500199519002028,0
500199519002031,13
500199519002034,1
500199519002038,12
500199519002041,90
500199519002044,0
500199519002047,50
500199519002051,7
500199519002054,21
500199519002057,3
500199519002073,0
500199519002077,0
500199519002080,0
500199519002083,6
500199519001001,14
500199519001004,288
500199519001008,0
500199519001011,58
500199519001014,26
500199519001030,0
500199519001034,0
500199519001037,0
500199519001040,5
500199520002033,0
500199520002085,20
500199520001000,0
500199520001002,120
500199520001003,25
500199520001004,6
500199520001006,44
500199520001007,13
500199520001009,28
500199520001010,39
500199520001012,13
500199520001013,22
500199520001015,6
500199520001016,15
500199520001017,0
500199520001040,2
500199520001042,19
500199520001043,49
500199520001044,6
500199520001046,0
500199520001047,7
500199520001049,3
500199520001050,12
500199520001052,11
500199520001053,26
500199520001055,0
500199520001056,17
500199520001057,0
500199520001058,4
500199520001059,0
500199520001060,0
500199520001061,0
500199520001062,8
500199520001063,0
500199520001064,0
500199520001065,4
500199520001066,18
500199520001067,11
500199520002000,2
500199520002001,1
500199520002003,11
500199520002004,0
500199520002005,1
500199520002007,18
500199520002008,0
500199520002010,0
500199520002011,6
500199520002013,11
500199520002014,6
500199520002016,8
500199520002017,21
500199520002018,5
500199520002020,18
500199520002021,10
500199520002023,15
500199520002024,3
500199520002026,12
500199520002027,9
500199520002029,5
500199520002030,37
500199520002031,1
500199520002034,4
500199520002036,9
500199520002037,9
500199520002039,6
500199520002040,0
500199520002041,0
500199520002042,7
500199520002043,0
500199520002044,12
500199520002045,3
500199520002046,1
500199520002047,27
500199520002048,1
500199520002049,6
500199520002050,27
500199520002051,61
500199520002052,0
500199520002053,9
